99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 129 -2101 9 -999 129 2947  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 130 -2117 9 -999 130 2970  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 131 -2134 9 -999 131 2993  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 132 -2150 9 -999 132 3016  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 133 -2166 9 -999 133 3039  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 134 -2183 9 -999 134 3061  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 135 -2199 9 -999 135 3084  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 136 -2215 9 -999 136 3107  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 137 -2232 9 -999 137 3130  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 138 -2248 9 -999 138 3153  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 139 -2264 9 -999 139 3176  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 140 -2280 9 -999 140 3199  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 141 -2297 9 -999 141 3221  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 142 -2313 9 -999 142 3244  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 143 -2329 9 -999 143 3267  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 144 -2346 9 -999 144 3290  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 145 -2362 9 -999 145 3313  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 146 -2378 9 -999 146 3336  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 147 -2394 9 -999 147 3358  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 148 -2411 9 -999 148 3381  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 149 -2427 9 -999 149 3404  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 150 -2443 9 -999 150 3427  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 151 -2460 9 -999 151 3450  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 152 -2476 9 -999 152 3473  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 153 -2492 9 -999 153 3496  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 154 -2508 9 -999 154 3518  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 155 -2525 9 -999 155 3541  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 156 -2541 9 -999 156 3564  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 157 -2557 9 -999 157 3587  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 158 -2574 9 -999 158 3610  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 159 -2590 9 -999 159 3633  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 160 -2606 9 -999 160 3656  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 161 -2623 9 -999 161 3678  
