    375919 2005-185T11:18:48 2453555.971400  0.0E+00 9  5.0E-15 1  3.5E-14 1  0.0E+00 1  1.2E-05  4.7E-06 -9.9E-99 9  122.50   20.40 9.0746  229.44    6.89    40.21  -8.05  -6.04  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375920 2005-185T11:18:55 2453555.971470  0.0E+00 9  3.2E-15 0  1.8E-14 0  1.4E-14 0  5.7E-06  4.5E-06  3.9E-06 9  122.50   20.40 9.0746  229.44    6.89    40.21  -8.05  -6.04  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375921 2005-185T11:18:59 2453555.971520  0.0E+00 9  3.4E-15 1  2.3E-14 1  0.0E+00 1  4.3E-06  5.3E-06 -9.9E-99 9  122.50   20.40 9.0746  229.44    6.89    40.21  -8.05  -6.04  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375922 2005-185T11:25:06 2453555.975770  0.0E+00 9  3.3E-15 0  2.2E-14 0  0.0E+00 0  2.3E-06  3.6E-06 -9.9E-99 9  122.50   20.40 9.0746  229.46    6.89    40.21  -8.05  -6.04  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375923 2005-185T11:25:40 2453555.976160  0.0E+00 9  3.5E-15 0  2.1E-14 0  0.0E+00 0  3.3E-06  5.3E-06 -9.9E-99 9  122.50   20.40 9.0746  229.46    6.89    40.21  -8.05  -6.04  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375924 2005-185T11:27:42 2453555.977570  0.0E+00 9  2.1E-15 1  0.0E+00 1  0.0E+00 1  1.5E-07 -9.9E-99 -9.9E-99 9  122.50   20.40 9.0746  229.46    6.89    40.21  -8.05  -6.04  -2.14   14.68   39.01 54  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375925 2005-185T11:30:36 2453555.979590  0.0E+00 9  3.8E-15 1  2.4E-14 1  0.0E+00 1  2.6E-06  5.8E-06 -9.9E-99 9  122.50   20.40 9.0746  229.47    6.89    40.21  -8.05  -6.04  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375926 2005-185T11:30:39 2453555.979620  0.0E+00 9  3.5E-15 1  2.3E-14 1  0.0E+00 1  5.0E-06  5.9E-06 -9.9E-99 9  122.50   20.40 9.0746  229.47    6.89    40.21  -8.05  -6.04  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375927 2005-185T11:30:57 2453555.979830  0.0E+00 9  4.7E-15 0  3.0E-14 0  0.0E+00 0  2.7E-06  5.3E-06 -9.9E-99 9  122.50   20.40 9.0746  229.47    6.89    40.22  -8.05  -6.04  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375928 2005-185T11:35:46 2453555.983180  0.0E+00 9  4.4E-15 1  2.9E-14 1  0.0E+00 1  5.7E-06  6.7E-06 -9.9E-99 9  122.50   20.40 9.0746  229.48    6.89    40.22  -8.05  -6.04  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375929 2005-185T11:36:03 2453555.983370  0.0E+00 9  4.0E-15 1  2.9E-14 1  0.0E+00 1  8.2E-06  4.0E-06 -9.9E-99 9  122.50   20.40 9.0746  229.48    6.89    40.22  -8.05  -6.04  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    332874 2005-185T11:38:52 2453555.985330  0.0E+00 9  3.9E-15 1  2.6E-14 1  0.0E+00 1  3.5E-06  4.7E-06 -9.9E-99 9  122.51   20.40 9.0746  229.49    6.89    40.22  -8.05  -6.04  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375930 2005-185T11:39:33 2453555.985800  0.0E+00 9  4.5E-15 1  2.7E-14 1  0.0E+00 1  5.2E-06  6.7E-06 -9.9E-99 9  122.51   20.40 9.0746  229.49    6.89    40.22  -8.04  -6.04  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375931 2005-185T11:42:12 2453555.987640  0.0E+00 9  2.3E-15 1  9.9E-15 1  0.0E+00 1  2.2E-06  6.0E-06 -9.9E-99 9  122.51   20.40 9.0746  229.49    6.89    40.22  -8.04  -6.03  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375932 2005-185T11:44:28 2453555.989220  0.0E+00 9  1.8E-15 1  7.7E-15 1  6.3E-15 1  2.5E-06  1.2E-06  1.4E-06 9  122.51   20.40 9.0746  229.50    6.89    40.22  -8.04  -6.03  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 1 
    375933 2005-185T11:45:29 2453555.989920  0.0E+00 9  4.2E-15 0  2.5E-14 0  1.1E-14 0  8.2E-06  3.2E-06  9.5E-06 9  122.51   20.40 9.0746  229.50    6.89    40.22  -8.04  -6.03  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375934 2005-185T11:47:54 2453555.991600  0.0E+00 9  4.4E-15 1  3.2E-14 1  0.0E+00 1  4.7E-06  2.9E-06 -9.9E-99 9  122.51   20.40 9.0746  229.51    6.89    40.23  -8.04  -6.03  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375935 2005-185T11:48:52 2453555.992280  0.0E+00 9  3.0E-15 0  1.7E-14 0  0.0E+00 0  2.2E-06  3.3E-06 -9.9E-99 9  122.51   20.40 9.0746  229.51    6.89    40.23  -8.04  -6.03  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375936 2005-185T11:49:50 2453555.992950  0.0E+00 9  7.0E-15 0  8.8E-15 0  3.9E-14 0  1.5E-06  4.7E-06  5.6E-07 9  122.51   20.40 9.0746  229.51    6.89    40.23  -8.04  -6.03  -2.14   14.68   39.01 80  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375937 2005-185T11:50:34 2453555.993460  0.0E+00 9  3.5E-15 0  2.1E-14 0  0.0E+00 0  2.2E-06  3.8E-06 -9.9E-99 9  122.51   20.40 9.0746  229.51    6.89    40.23  -8.04  -6.03  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375938 2005-185T11:51:27 2453555.994070  0.0E+00 9  1.3E-15 1  0.0E+00 1  0.0E+00 1  2.0E-06 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0746  229.52    6.89    40.23  -8.04  -6.03  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375939 2005-185T11:52:00 2453555.994440  0.0E+00 9  3.1E-15 1  1.9E-14 1  4.1E-15 1  2.3E-06  4.0E-06 -1.6E-07 9  122.51   20.40 9.0746  229.52    6.89    40.23  -8.04  -6.03  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375940 2005-185T11:55:15 2453555.996710  0.0E+00 9  3.5E-15 0  2.0E-14 0  0.0E+00 0  4.8E-06  6.0E-06 -9.9E-99 9  122.51   20.40 9.0746  229.52    6.89    40.23  -8.04  -6.03  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375941 2005-185T11:55:47 2453555.997080  0.0E+00 9  4.0E-15 0  2.6E-14 0  0.0E+00 0  6.2E-06  4.7E-06 -9.9E-99 9  122.51   20.40 9.0746  229.53    6.89    40.23  -8.04  -6.03  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375942 2005-185T11:55:52 2453555.997140  0.0E+00 9  3.3E-15 0  1.8E-14 0  0.0E+00 0  2.8E-06  6.0E-06 -9.9E-99 9  122.51   20.40 9.0746  229.53    6.89    40.23  -8.04  -6.03  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375943 2005-185T12:04:17 2453556.002980  0.0E+00 9  1.1E-15 1  0.0E+00 1  0.0E+00 1  6.4E-07 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0746  229.54    6.89    40.23  -8.04  -6.03  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    332875 2005-185T12:05:43 2453556.003970  0.0E+00 9  3.5E-15 0  2.0E-14 0  0.0E+00 0  3.3E-06  5.3E-06 -9.9E-99 9  122.51   20.40 9.0746  229.55    6.89    40.24  -8.04  -6.03  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375944 2005-185T12:06:21 2453556.004420  0.0E+00 9  3.3E-15 1  6.6E-15 1  3.5E-14 1  5.0E-06  3.0E-06  8.3E-07 9  122.51   20.40 9.0746  229.55    6.89    40.24  -8.04  -6.03  -2.14   14.68   39.01 80  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 1 
    375945 2005-185T12:06:33 2453556.004550  0.0E+00 9  2.7E-15 1  1.4E-14 1  0.0E+00 1  2.8E-06  5.7E-06 -9.9E-99 9  122.51   20.40 9.0746  229.55    6.89    40.24  -8.04  -6.03  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 1 
    332876 2005-185T12:14:00 2453556.009730  0.0E+00 9  3.8E-15 1  2.5E-14 1  0.0E+00 1  4.8E-06  6.7E-06 -9.9E-99 9  122.51   20.40 9.0746  229.57    6.88    40.24  -8.04  -6.02  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375946 2005-185T12:18:14 2453556.012670  0.0E+00 9  3.5E-15 1  1.6E-14 1  0.0E+00 1  4.8E-06  2.7E-06 -9.9E-99 9  122.51   20.40 9.0746  229.58    6.88    40.24  -8.04  -6.02  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375947 2005-185T12:19:18 2453556.013410  0.0E+00 9  3.9E-15 0  2.5E-14 0  0.0E+00 0  7.4E-06  3.2E-06 -9.9E-99 9  122.51   20.40 9.0746  229.58    6.88    40.24  -8.04  -6.02  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375948 2005-185T12:26:48 2453556.018620  0.0E+00 9  0.0E+00 0  4.6E-15 0  0.0E+00 0 -9.9E-99  4.0E-06 -9.9E-99 9  122.51   20.40 9.0746  229.60    6.88    40.25  -8.03  -6.02  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375949 2005-185T12:27:51 2453556.019350  0.0E+00 9  3.2E-15 0  1.8E-14 0  0.0E+00 0  4.2E-06  5.1E-06 -9.9E-99 9  122.51   20.40 9.0746  229.60    6.88    40.25  -8.03  -6.02  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375950 2005-185T12:27:53 2453556.019370  0.0E+00 9  3.2E-15 0  2.0E-14 0  0.0E+00 0  2.6E-06  4.0E-06 -9.9E-99 9  122.51   20.40 9.0746  229.60    6.88    40.25  -8.03  -6.02  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375951 2005-185T12:32:48 2453556.022780  0.0E+00 9  3.0E-15 0  1.5E-14 0  0.0E+00 0  2.8E-06  4.0E-06 -9.9E-99 9  122.51   20.40 9.0746  229.61    6.88    40.25  -8.03  -6.02  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375952 2005-185T12:33:02 2453556.022940  0.0E+00 9  2.7E-15 1  1.5E-14 1  0.0E+00 1  5.8E-06  5.3E-06 -9.9E-99 9  122.51   20.40 9.0746  229.61    6.88    40.25  -8.03  -6.02  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375953 2005-185T12:33:03 2453556.022960  0.0E+00 9  2.1E-15 1  1.2E-14 1  0.0E+00 1  1.6E-06  5.3E-06 -9.9E-99 9  122.51   20.40 9.0746  229.61    6.88    40.25  -8.03  -6.02  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375954 2005-185T12:34:57 2453556.024280  0.0E+00 9  1.2E-15 0  0.0E+00 0  0.0E+00 0  4.6E-07 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0746  229.62    6.88    40.25  -8.03  -6.02  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375955 2005-185T12:37:09 2453556.025810  0.0E+00 9  3.1E-15 1  3.2E-15 1  3.1E-14 1  5.9E-06  6.1E-06  2.8E-06 9  122.51   20.40 9.0746  229.62    6.88    40.25  -8.03  -6.02  -2.14   14.68   39.01 80  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375956 2005-185T12:40:38 2453556.028220  0.0E+00 9  3.4E-15 1  2.4E-14 1  0.0E+00 1  3.7E-06  1.9E-06 -9.9E-99 9  122.51   20.40 9.0746  229.63    6.88    40.26  -8.03  -6.02  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375957 2005-185T12:41:16 2453556.028660  0.0E+00 9  2.2E-15 1  1.4E-14 1  0.0E+00 1  1.3E-06  4.0E-06 -9.9E-99 9  122.51   20.40 9.0746  229.63    6.88    40.26  -8.03  -6.02  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375958 2005-185T12:42:51 2453556.029760  0.0E+00 9  1.5E-15 1  7.4E-15 1  0.0E+00 1  3.0E-06  4.7E-06 -9.9E-99 9  122.51   20.40 9.0746  229.63    6.88    40.26  -8.03  -6.02  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375959 2005-185T12:43:12 2453556.030010  0.0E+00 9  3.3E-15 0  2.2E-14 0  9.0E-15 0  2.9E-06  3.3E-06  5.0E-07 9  122.51   20.40 9.0746  229.63    6.88    40.26  -8.03  -6.02  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375960 2005-185T12:45:37 2453556.031680  0.0E+00 9  3.2E-15 1  2.5E-14 1  0.0E+00 1  2.4E-06  2.0E-06 -9.9E-99 9  122.51   20.40 9.0746  229.64    6.88    40.26  -8.03  -6.02  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 1 
    375961 2005-185T12:46:41 2453556.032420  0.0E+00 9  3.8E-15 1  2.7E-14 1  9.1E-15 1  4.4E-06  4.7E-06  1.1E-05 9  122.51   20.40 9.0746  229.64    6.88    40.26  -8.03  -6.02  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375962 2005-185T12:51:15 2453556.035600  0.0E+00 9  3.7E-15 1  2.4E-14 1  0.0E+00 1  4.0E-06  1.9E-06 -9.9E-99 9  122.51   20.40 9.0746  229.65    6.88    40.26  -8.03  -6.01  -2.14   14.68   39.01 83  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375963 2005-185T12:54:14 2453556.037670  0.0E+00 9  2.9E-15 1  1.8E-14 1  0.0E+00 1  7.1E-06  2.0E-06 -9.9E-99 9  122.51   20.40 9.0746  229.66    6.88    40.26  -8.03  -6.01  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375964 2005-185T13:07:34 2453556.046930  0.0E+00 9  1.2E-15 1  0.0E+00 1  0.0E+00 1  6.7E-07 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0746  229.69    6.88    40.27  -8.02  -6.01  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375965 2005-185T13:14:51 2453556.051990  0.0E+00 9  1.9E-15 1  0.0E+00 1  0.0E+00 1  6.0E-07 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.71    6.87    40.28  -8.02  -6.01  -2.14   14.68   39.01 54  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375966 2005-185T13:17:25 2453556.053770  0.0E+00 9  1.5E-14 1  3.5E-15 1  0.0E+00 1  3.1E-07  5.8E-06 -9.9E-99 9  122.51   20.40 9.0745  229.71    6.87    40.28  -8.02  -6.01  -2.14   14.68   39.01 46  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375967 2005-185T13:48:57 2453556.075660  0.0E+00 9  0.0E+00 0  0.0E+00 0  0.0E+00 0 -9.9E-99 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.78    6.87    40.29  -8.01  -6.00  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375968 2005-185T13:50:00 2453556.076390  0.0E+00 9  1.4E-15 1  3.6E-15 1  0.0E+00 1  8.3E-07  2.3E-06 -9.9E-99 9  122.51   20.40 9.0745  229.79    6.87    40.30  -8.01  -6.00  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375969 2005-185T13:51:18 2453556.077300  0.0E+00 9  0.0E+00 0  0.0E+00 0  0.0E+00 0 -9.9E-99 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.79    6.87    40.30  -8.01  -6.00  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375970 2005-185T13:51:22 2453556.077340  0.0E+00 9  0.0E+00 1  0.0E+00 1  0.0E+00 1 -9.9E-99 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.79    6.87    40.30  -8.01  -6.00  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375971 2005-185T13:51:25 2453556.077380  0.0E+00 9  0.0E+00 1  0.0E+00 1  0.0E+00 1 -9.9E-99 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.79    6.87    40.30  -8.01  -6.00  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375972 2005-185T13:51:28 2453556.077410  0.0E+00 9  0.0E+00 0  0.0E+00 0  0.0E+00 0 -9.9E-99 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.79    6.87    40.30  -8.01  -6.00  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375973 2005-185T13:51:35 2453556.077490  0.0E+00 9  0.0E+00 1  0.0E+00 1  0.0E+00 1 -9.9E-99 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.79    6.87    40.30  -8.01  -6.00  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375974 2005-185T13:51:38 2453556.077530  0.0E+00 9  1.1E-15 1  3.7E-15 1  0.0E+00 1  1.0E-06  2.0E-06 -9.9E-99 9  122.51   20.40 9.0745  229.79    6.87    40.30  -8.01  -6.00  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375975 2005-185T13:52:03 2453556.077820  0.0E+00 9  0.0E+00 0  4.0E-15 0  0.0E+00 0 -9.9E-99  1.5E-06 -9.9E-99 9  122.51   20.40 9.0745  229.79    6.87    40.30  -8.01  -6.00  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375976 2005-185T13:52:06 2453556.077850  0.0E+00 9  1.3E-15 1  0.0E+00 1  0.0E+00 1  4.3E-07 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.79    6.87    40.30  -8.01  -6.00  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375977 2005-185T13:59:22 2453556.082900  0.0E+00 9  5.1E-11 1  1.4E-10 1  1.2E-10 1  8.7E-06  6.5E-06  6.2E-06 9  122.51   20.40 9.0745  229.81    6.87    40.30  -8.01  -5.99  -2.14   14.68   39.01 56  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375978 2005-185T13:59:54 2453556.083270  0.0E+00 9  5.1E-11 0  1.6E-10 0  1.2E-10 0  8.1E-06  5.3E-06  6.3E-06 9  122.51   20.40 9.0745  229.81    6.87    40.30  -8.01  -5.99  -2.14   14.68   39.01 56  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375979 2005-185T14:00:26 2453556.083640  0.0E+00 9  4.9E-11 0  1.3E-10 0  1.5E-10 0  1.1E-05  6.3E-06  6.3E-06 9  122.51   20.40 9.0745  229.81    6.87    40.30  -8.01  -5.99  -2.14   14.68   39.01 56  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375980 2005-185T14:00:58 2453556.084010  0.0E+00 9  4.9E-11 1  1.3E-10 1  1.4E-10 1  1.1E-05  6.4E-06  6.1E-06 9  122.51   20.40 9.0745  229.81    6.87    40.30  -8.01  -5.99  -2.14   14.68   39.01 56  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375981 2005-185T14:02:23 2453556.085000  0.0E+00 9  8.5E-14 0  3.7E-15 0  0.0E+00 0  1.7E-06  1.3E-06 -9.9E-99 9  122.51   20.40 9.0745  229.82    6.87    40.30  -8.01  -5.99  -2.14   14.68   39.01 46  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 1 
    375982 2005-185T14:13:53 2453556.092980  0.0E+00 9  1.8E-15 0  0.0E+00 0  0.0E+00 0  1.1E-06 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.84    6.86    40.31  -8.01  -5.99  -2.14   14.68   39.01 54  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375983 2005-185T14:14:28 2453556.093380  0.0E+00 9  1.5E-15 1  4.0E-15 1  0.0E+00 1  2.3E-06  1.4E-06 -9.9E-99 9  122.51   20.40 9.0745  229.84    6.86    40.31  -8.01  -5.99  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375984 2005-185T14:15:37 2453556.094180  0.0E+00 9  1.1E-15 0  0.0E+00 0  0.0E+00 0  1.0E-06 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.85    6.86    40.31  -8.01  -5.99  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375985 2005-185T14:18:17 2453556.096040  0.0E+00 9  0.0E+00 0  0.0E+00 0  0.0E+00 0 -9.9E-99 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.85    6.86    40.31  -8.01  -5.99  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375986 2005-185T14:18:19 2453556.096060  0.0E+00 9  0.0E+00 1  0.0E+00 1  0.0E+00 1 -9.9E-99 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.85    6.86    40.31  -8.01  -5.99  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375987 2005-185T14:18:24 2453556.096120  0.0E+00 9  1.4E-15 1  4.5E-15 1  0.0E+00 1  2.9E-06  2.0E-06 -9.9E-99 9  122.51   20.40 9.0745  229.85    6.86    40.31  -8.01  -5.99  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375988 2005-185T14:18:25 2453556.096130  0.0E+00 9  1.4E-15 1  0.0E+00 1  1.3E-15 1  6.7E-07 -9.9E-99 -1.5E-07 9  122.51   20.40 9.0745  229.85    6.86    40.31  -8.01  -5.99  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375989 2005-185T14:18:41 2453556.096310  0.0E+00 9  1.0E-15 0  0.0E+00 0  0.0E+00 0  8.3E-07 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.85    6.86    40.31  -8.01  -5.99  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375990 2005-185T14:19:45 2453556.097060  0.0E+00 9  0.0E+00 1  0.0E+00 1  0.0E+00 1 -9.9E-99 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.85    6.86    40.31  -8.01  -5.99  -2.14   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375991 2005-185T14:42:13 2453556.112660  0.0E+00 9  1.5E-15 1  4.0E-15 1  0.0E+00 1  5.5E-07  4.2E-06 -9.9E-99 9  122.51   20.40 9.0745  229.91    6.86    40.32  -8.00  -5.98  -2.13   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375992 2005-185T14:43:51 2453556.113790  0.0E+00 9  1.5E-15 0  0.0E+00 0  0.0E+00 0  6.9E-07 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.91    6.86    40.32  -8.00  -5.98  -2.13   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
    375993 2005-185T14:45:10 2453556.114700  0.0E+00 9  0.0E+00 0  0.0E+00 0  0.0E+00 0 -9.9E-99 -9.9E-99 -9.9E-99 9  122.51   20.40 9.0745  229.91    6.86    40.33  -8.00  -5.98  -2.13   14.68   39.01 23  -9 -99.9 -9.9 -9.9E-99 -9.9 -9.9E-99 -9.9E-99 0 
